county,state,pop_county,area,num_county,pop_state,rep_vote,rep_vote_pct,dem_vote,dem_vote_pct,third_pct
Bedford,Tennessee,50237,474,95,6910840,14354,.752,4453,.233,.015
Benton,Tennessee,15864,394,95,6910840,5668,.781,1529,.211,.008
Bledsoe,Tennessee,14913,406,95,6910840,4725,.821,971,.169,.01
Blount,Tennessee,135280,559,95,6910840,47369,.711,17932,.269,.02
Bradley,Tennessee,108620,329,95,6910840,35204,.768,9851,.215,.017
Campbell,Tennessee,39272,480,95,6910840,12331,.826,2441,.163,.011
Cannon,Tennessee,14506,266,95,6910840,5190,.792,1261,.192,.016
Carroll,Tennessee,28440,599,95,6910840,9205,.773,2559,.215,.012
Carter,Tennessee,56356,341,95,6910840,19584,.8,4529,.185,.015
Cheatham,Tennessee,41072,303,95,6910840,14438,.713,5514,.272,.015
Chester,Tennessee,17341,289,95,6910840,5952,.785,1412,.186,.029
Claiborne,Tennessee,32043,434,95,6910840,10604,.819,2202,.17,.011
Clay,Tennessee,7581,236,95,6910840,2733,.78,735,.21,.01
Cocke,Tennessee,35999,434,95,6910840,12162,.8179999999999999,2533,.17,.012
Coffee,Tennessee,57889,429,95,6910840,17883,.736,5705,.235,.029
Crockett,Tennessee,13911,265,95,6910840,4673,.764,1382,.226,.01
Cumberland,Tennessee,61145,682,95,6910840,25168,.78,6728,.208,.012
Davidson,Tennessee,715884,502,95,6910840,100218,.324,199703,.645,.0309999999999999
DeKalb,Tennessee,20080,304,95,6910840,6672,.784,1750,.206,.01
Decatur,Tennessee,11435,333,95,6910840,4229,.8070000000000001,904,.172,.021
Dickson,Tennessee,54315,490,95,6910840,17643,.725,6106,.251,.024
Dyer,Tennessee,36801,510,95,6910840,11768,.781,3158,.209,.01
Fayette,Tennessee,41990,705,95,6910840,15690,.6830000000000001,7027,.306,.011
Fentress,Tennessee,18489,499,95,6910840,7441,.852,1214,.139,.009
Franklin,Tennessee,42774,553,95,6910840,13987,.731,4864,.254,.015
Gibson,Tennessee,50429,603,95,6910840,16259,.728,5771,.258,.014
Giles,Tennessee,30346,611,95,6910840,9784,.741,3298,.25,.009
Grainger,Tennessee,23527,280,95,6910840,8565,.845,1467,.145,.01
Greene,Tennessee,70152,622,95,6910840,22259,.793,5199,.185,.022
Grundy,Tennessee,13529,361,95,6910840,4802,.82,988,.169,.011
Hamblen,Tennessee,64499,161,95,6910840,18811,.764,5500,.223,.013
Hamilton,Tennessee,366207,543,95,6910840,92108,.539,75522,.442,.019
Hancock,Tennessee,6662,222,95,6910840,2372,.864,362,.132,.004
Hardeman,Tennessee,25462,668,95,6910840,5760,.573,4180,.416,.0110000000000001
Hardin,Tennessee,26831,578,95,6910840,9559,.828,1775,.154,.018
Hawkins,Tennessee,56721,487,95,6910840,20405,.822,4083,.164,.014
Haywood,Tennessee,17864,533,95,6910840,3343,.45,4012,.539,.011
Henderson,Tennessee,27842,520,95,6910840,9797,.8149999999999999,2092,.174,.0110000000000001
Henry,Tennessee,32199,562,95,6910840,11239,.747,3548,.236,.017
Hickman,Tennessee,24925,613,95,6910840,7577,.771,2130,.217,.012
Houston,Tennessee,8283,200,95,6910840,2718,.737,871,.236,.027
Humphreys,Tennessee,18990,532,95,6910840,6120,.743,2017,.245,.012
Jackson,Tennessee,11617,309,95,6910840,4118,.774,1135,.213,.013
Jefferson,Tennessee,54683,274,95,6910840,18651,.79,4654,.197,.013
Johnson,Tennessee,17948,299,95,6910840,6468,.829,1246,.16,.011
Knox,Tennessee,478971,509,95,6910840,124540,.5649999999999999,91422,.415,.0200000000000001
Lake,Tennessee,7005,163,95,6910840,1492,.734,526,.259,.007
Lauderdale,Tennessee,25143,470,95,6910840,5674,.633,3193,.356,.011
Lawrence,Tennessee,44159,617,95,6910840,15334,.819,3195,.171,.01
Lewis,Tennessee,12582,282,95,6910840,4474,.798,1072,.191,.011
Lincoln,Tennessee,35319,570,95,6910840,12281,.787,2919,.187,.026
Loudon,Tennessee,54886,229,95,6910840,21713,.74,6948,.237,.023
Macon,Tennessee,25216,500,95,6910840,8096,.853,1307,.138,.009
Madison,Tennessee,98823,375,95,6910840,23943,.5570000000000001,18390,.428,.015
Marion,Tennessee,28837,613,95,6910840,9911,.748,3177,.24,.012
Marshall,Tennessee,34318,430,95,6910840,11043,.742,3605,.242,.016
Maury,Tennessee,100974,560,95,6910840,31464,.674,14418,.309,.017
McMinn,Tennessee,53276,307,95,6910840,18198,.797,4361,.191,.012
McNairy,Tennessee,25866,557,95,6910840,9093,.806,1943,.172,.022
Meigs,Tennessee,12758,195,95,6910840,4467,.8070000000000001,1008,.182,.011
Monroe,Tennessee,46250,635,95,6910840,16783,.8070000000000001,3764,.181,.012
Montgomery,Tennessee,220069,539,95,6910840,42187,.55,32472,.423,.027
Moore,Tennessee,6461,129,95,6910840,2888,.8159999999999999,573,.162,.022
Morgan,Tennessee,21035,522,95,6910840,6930,.842,1167,.142,.016
Obion,Tennessee,30787,545,95,6910840,10790,.798,2589,.191,.011
Overton,Tennessee,22511,433,95,6910840,7918,.789,2033,.203,.008
Perry,Tennessee,8366,415,95,6910840,2775,.8100000000000001,615,.179,.011
Pickett,Tennessee,5001,163,95,6910840,2381,.8120000000000001,525,.179,.009
Polk,Tennessee,17544,435,95,6910840,6792,.8120000000000001,1492,.178,.01
Putnam,Tennessee,79854,401,95,6910840,23759,.708,9185,.274,.018
Rhea,Tennessee,32870,316,95,6910840,11050,.8100000000000001,2369,.174,.016
Roane,Tennessee,53404,361,95,6910840,19230,.742,6043,.233,.025
Robertson,Tennessee,72803,477,95,6910840,24536,.728,8692,.258,.014
Rutherford,Tennessee,341486,619,95,6910840,81480,.5659999999999999,59341,.412,.0220000000000001
Scott,Tennessee,21850,532,95,6910840,8004,.884,986,.109,.007
Sequatchie,Tennessee,15826,266,95,6910840,5855,.8070000000000001,1298,.179,.014
Sevier,Tennessee,98380,592,95,6910840,33783,.776,8721,.2,.024
Shelby,Tennessee,929744,755,95,6910840,129815,.34,246105,.644,.0159999999999999
Smith,Tennessee,19904,314,95,6910840,7136,.788,1802,.199,.013
Stewart,Tennessee,13657,458,95,6910840,4950,.787,1232,.196,.017
Sullivan,Tennessee,158163,413,95,6910840,55860,.751,17272,.232,.017
Sumner,Tennessee,196281,529,95,6910840,63454,.6850000000000001,27680,.299,.016
Tipton,Tennessee,60970,459,95,6910840,20070,.735,6837,.25,.015
Trousdale,Tennessee,11615,114,95,6910840,2936,.734,1012,.253,.013
Unicoi,Tennessee,17928,186,95,6910840,6599,.794,1615,.194,.012
Union,Tennessee,19802,224,95,6910840,6803,.837,1249,.154,.009
Van Buren,Tennessee,6168,247,95,6910840,2342,.802,544,.186,.012
Warren,Tennessee,40953,433,95,6910840,11850,.74,3924,.245,.015
Washington,Tennessee,133001,326,95,6910840,40444,.672,18638,.31,.018
Wayne,Tennessee,16232,734,95,6910840,5795,.869,820,.123,.008
Weakley,Tennessee,32902,580,95,6910840,10396,.757,3020,.22,.023
White,Tennessee,27351,377,95,6910840,9606,.8080000000000001,2143,.18,.012
Williamson,Tennessee,247726,582,95,6910840,86469,.622,50161,.361,.017
Wilson,Tennessee,147737,571,95,6910840,50296,.677,22254,.299,.024
Anderson,Texas,57922,1071,254,29145504,15110,.786,3955,.206,.008
Andrews,Texas,18610,1501,254,29145504,4943,.843,850,.145,.012
Angelina,Texas,86395,802,254,29145504,25076,.725,9143,.264,.011
Aransas,Texas,23830,252,254,29145504,9239,.752,2916,.237,.011
Archer,Texas,8560,910,254,29145504,4300,.897,446,.093,.01
Armstrong,Texas,1848,914,254,29145504,1035,.931,75,.067,.0019999999999999
Atascosa,Texas,48981,1232,254,29145504,12039,.665,5876,.324,.011
Austin,Texas,30167,653,254,29145504,11447,.787,2951,.203,.01
Bailey,Texas,6904,827,254,29145504,1434,.771,409,.22,.009
Bandera,Texas,20851,792,254,29145504,10057,.791,2505,.197,.012
Bastrop,Texas,97216,888,254,29145504,20516,.5600000000000001,15474,.422,.018
Baylor,Texas,3465,871,254,29145504,1494,.879,183,.108,.013
Bee,Texas,31047,880,254,29145504,6006,.638,3288,.349,.013
Bell,Texas,370647,1059,254,29145504,67893,.533,57014,.448,.019
Bexar,Texas,2009324,1247,254,29145504,308618,.401,448452,.583,.016
Blanco,Texas,11374,711,254,29145504,5443,.731,1911,.257,.012
Borden,Texas,631,899,254,29145504,397,.954,16,.038,.008
Bosque,Texas,18235,989,254,29145504,7469,.8179999999999999,1561,.171,.011
Bowie,Texas,92893,888,254,29145504,27116,.709,10747,.281,.01
Brazoria,Texas,372031,1387,254,29145504,90433,.584,62228,.402,.014
Brazos,Texas,233849,586,254,29145504,47530,.5600000000000001,35349,.416,.024
Brewster,Texas,9546,6193,254,29145504,2461,.51,2258,.468,.022
Briscoe,Texas,1435,900,254,29145504,639,.881,78,.108,.011
Brooks,Texas,7076,943,254,29145504,998,.402,1470,.592,.006
Brown,Texas,38095,944,254,29145504,13698,.858,2107,.132,.01
Burleson,Texas,17642,666,254,29145504,6743,.783,1788,.208,.009
Burnet,Texas,49130,995,254,29145504,18767,.76,5639,.228,.012
Caldwell,Texas,45883,546,254,29145504,8031,.538,6672,.447,.015
Calhoun,Texas,20106,512,254,29145504,5641,.718,2148,.273,.009
Callahan,Texas,13708,899,254,29145504,6012,.88,734,.107,.013
Cameron,Texas,421017,906,254,29145504,49032,.43,64063,.5610000000000001,.009
Camp,Texas,12464,1998,254,29145504,3626,.717,1394,.276,.007
Carson,Texas,5807,923,254,29145504,2779,.892,297,.095,.013
Cass,Texas,28454,938,254,29145504,11033,.792,2795,.201,.007
Castro,Texas,7371,898,254,29145504,1602,.769,466,.224,.007
Chambers,Texas,46571,599,254,29145504,17353,.802,3997,.185,.013
Cherokee,Texas,50412,1052,254,29145504,15101,.774,4210,.216,.01
Childress,Texas,6664,710,254,29145504,1943,.853,310,.136,.011
Clay,Texas,10218,1098,254,29145504,5069,.883,614,.107,.01
Cochran,Texas,2547,775,254,29145504,809,.8090000000000001,177,.177,.014
Coke,Texas,3285,899,254,29145504,1586,.892,178,.1,.008
Coleman,Texas,7684,1273,254,29145504,3641,.883,451,.109,.008
Collin,Texas,1064465,848,254,29145504,252318,.514,230945,.471,.015
Collingsworth,Texas,2652,919,254,29145504,1048,.862,155,.127,.011
Colorado,Texas,20557,963,254,29145504,7472,.75,2420,.243,.007
Comal,Texas,161501,562,254,29145504,62740,.706,24826,.279,.015
Comanche,Texas,13594,938,254,29145504,5177,.851,853,.14,.009
Concho,Texas,3303,992,254,29145504,1058,.834,197,.155,.011
Cooke,Texas,41668,94,254,29145504,15596,.821,3210,.169,.01
Coryell,Texas,83093,1052,254,29145504,15438,.657,7565,.322,.021
Cottle,Texas,1380,901,254,29145504,540,.8159999999999999,113,.171,.013
Crane,Texas,4675,786,254,29145504,1247,.83,241,.16,.01
Crockett,Texas,3098,2808,254,29145504,1220,.775,344,.219,.006
Crosby,Texas,5133,900,254,29145504,1396,.715,527,.27,.015
Culberson,Texas,2188,3813,254,29145504,415,.48,438,.507,.013
Dallam,Texas,7115,1505,254,29145504,1389,.863,197,.122,.015
Dallas,Texas,2613539,880,254,29145504,307076,.334,598576,.651,.0149999999999999
Dawson,Texas,12456,902,254,29145504,2951,.779,808,.213,.008
De Witt,Texas,19824,909,254,29145504,6567,.8090000000000001,1494,.184,.007
Deaf Smith,Texas,18583,1497,254,29145504,3294,.715,1264,.274,.011
Delta,Texas,5230,277,254,29145504,2162,.834,403,.155,.011
Denton,Texas,906422,888,254,29145504,222480,.533,188695,.452,.015
Dickens,Texas,1770,904,254,29145504,853,.863,130,.132,.005
Dimmit,Texas,8615,1331,254,29145504,1384,.378,2264,.618,.004
Donley,Texas,3258,930,254,29145504,1438,.873,198,.12,.007
Duval,Texas,9831,1793,254,29145504,2443,.483,2575,.51,.007
Eastland,Texas,17725,926,254,29145504,7237,.873,983,.119,.008
Ector,Texas,165171,901,254,29145504,32697,.733,11367,.255,.012
Edwards,Texas,1422,2120,254,29145504,893,.838,168,.158,.004
El Paso,Texas,865657,1013,254,29145504,84331,.316,178126,.668,.0159999999999999
Ellis,Texas,192455,940,254,29145504,56717,.664,27565,.323,.013
Erath,Texas,42545,1086,254,29145504,13684,.8120000000000001,2916,.173,.015
Falls,Texas,16968,769,254,29145504,4177,.681,1899,.31,.009
Fannin,Texas,35662,892,254,29145504,12171,.8110000000000001,2655,.177,.012
Fayette,Texas,24435,950,254,29145504,10171,.786,2661,.206,.008
Fisher,Texas,3672,901,254,29145504,1448,.793,352,.193,.014
Floyd,Texas,5402,992,254,29145504,1584,.777,438,.215,.008
Foard,Texas,1095,707,254,29145504,445,.8080000000000001,99,.18,.012
Fort Bend,Texas,822779,875,254,29145504,157718,.441,195552,.547,.0119999999999999
Franklin,Texas,10359,286,254,29145504,4161,.831,804,.161,.008
Freestone,Texas,19435,885,254,29145504,6991,.803,1635,.188,.009
Frio,Texas,18385,1133,254,29145504,2823,.535,2422,.459,.0059999999999999
Gaines,Texas,21598,1502,254,29145504,5355,.893,576,.096,.011
Galveston,Texas,350682,399,254,29145504,93911,.606,58842,.379,.015
Garza,Texas,5816,896,254,29145504,1413,.855,231,.14,.005
Gillespie,Texas,26725,1061,254,29145504,12514,.79,3176,.2,.01
Glasscock,Texas,1116,901,254,29145504,611,.9360000000000001,39,.06,.0039999999999999
Goliad,Texas,7012,854,254,29145504,3085,.774,877,.22,.006
Gonzales,Texas,19653,1068,254,29145504,5627,.736,1948,.255,.009
Gray,Texas,21227,928,254,29145504,6840,.879,829,.107,.014
Grayson,Texas,135543,934,254,29145504,44163,.743,14506,.244,.013
Gregg,Texas,124239,274,254,29145504,32493,.678,14796,.309,.013
Grimes,Texas,29268,794,254,29145504,9432,.76,2833,.228,.012
Guadalupe,Texas,172706,711,254,29145504,47553,.613,28805,.371,.016
Hale,Texas,32522,1005,254,29145504,7177,.749,2279,.238,.013
Hall,Texas,2825,903,254,29145504,995,.852,168,.144,.004
Hamilton,Texas,8222,836,254,29145504,3616,.831,641,.147,.022
Hansford,Texas,5285,920,254,29145504,1849,.904,166,.081,.015
Hardeman,Texas,3549,695,254,29145504,1330,.842,241,.153,.005
Hardin,Texas,56231,894,254,29145504,23858,.863,3474,.126,.011
Harris,Texas,4731145,1729,254,29145504,700630,.427,918193,.5600000000000001,.0129999999999999
Harrison,Texas,68839,899,254,29145504,21466,.723,7908,.266,.011
Hartley,Texas,5382,1462,254,29145504,1868,.899,195,.094,.007
Haskell,Texas,5416,903,254,29145504,1840,.831,353,.159,.01
Hays,Texas,241067,678,254,29145504,47680,.436,59524,.544,.02
Hemphill,Texas,3382,910,254,29145504,1486,.864,206,.12,.016
Henderson,Texas,82150,874,254,29145504,28911,.796,7060,.194,.01
Hidalgo,Texas,870781,1569,254,29145504,90527,.41,128199,.58,.0100000000000001
Hill,Texas,35874,962,254,29145504,11926,.799,2860,.192,.009
Hockley,Texas,21537,908,254,29145504,6536,.8070000000000001,1482,.183,.01
Hood,Texas,61598,422,254,29145504,26496,.8139999999999999,5648,.174,.0120000000000001
Hopkins,Texas,36787,785,254,29145504,12719,.798,3046,.191,.011
Houston,Texas,22066,1231,254,29145504,7060,.748,2314,.245,.007
Howard,Texas,34860,903,254,29145504,8054,.787,2069,.202,.011
Hudspeth,Texas,3202,4571,254,29145504,779,.669,371,.318,.013
Hunt,Texas,99956,841,254,29145504,29163,.756,8906,.231,.013
Hutchinson,Texas,20617,887,254,29145504,7681,.876,965,.11,.014
Irion,Texas,1513,1052,254,29145504,759,.854,120,.135,.011
Jack,Texas,8472,917,254,29145504,3418,.904,331,.088,.008
Jackson,Texas,14988,830,254,29145504,5231,.825,1033,.163,.012
Jasper,Texas,32980,938,254,29145504,12542,.804,2954,.189,.007
Jeff Davis,Texas,1996,2265,254,29145504,784,.601,501,.384,.015
Jefferson,Texas,256526,904,254,29145504,47570,.502,46073,.486,.012
Jim Hogg,Texas,4838,1136,254,29145504,833,.409,1197,.588,.003
Jim Wells,Texas,38891,865,254,29145504,7453,.545,6119,.448,.007
Johnson,Texas,179927,729,254,29145504,54628,.759,16464,.229,.012
Jones,Texas,19663,931,254,29145504,5660,.84,999,.148,.012
Karnes,Texas,14710,750,254,29145504,3968,.756,1234,.235,.009
Kaufman,Texas,145310,786,254,29145504,37624,.664,18405,.325,.011
Kendall,Texas,44279,662,254,29145504,20083,.76,6020,.228,.012
Kenedy,Texas,350,1457,254,29145504,127,.655,65,.335,.01
Kent,Texas,753,902,254,29145504,411,.89,47,.102,.008
Kerr,Texas,52598,1106,254,29145504,20879,.753,6524,.235,.012
Kimble,Texas,4286,1251,254,29145504,1987,.867,284,.124,.009
King,Texas,265,912,254,29145504,151,.95,8,.05,0
Kinney,Texas,3129,1364,254,29145504,1144,.714,446,.278,.008
Kleberg,Texas,31040,871,254,29145504,5504,.503,5314,.486,.011
Knox,Texas,3353,854,254,29145504,1180,.8100000000000001,265,.182,.008
La Salle,Texas,6664,1489,254,29145504,1335,.555,1052,.437,.008
Lamar,Texas,50088,917,254,29145504,16760,.783,4458,.208,.009
Lamb,Texas,13045,1016,254,29145504,3521,.799,840,.191,.01
Lampasas,Texas,21627,712,254,29145504,8086,.778,2144,.206,.016
Lavaca,Texas,20337,970,254,29145504,8804,.864,1333,.131,.005
Lee,Texas,17478,629,254,29145504,6255,.774,1750,.216,.01
Leon,Texas,15719,1072,254,29145504,7523,.868,1072,.124,.008
Liberty,Texas,91628,1160,254,29145504,23302,.794,5785,.197,.009
Limestone,Texas,22146,909,254,29145504,6789,.746,2213,.243,.011
Lipscomb,Texas,3059,932,254,29145504,1205,.891,131,.097,.012
Live Oak,Texas,11335,1036,254,29145504,4199,.831,819,.162,.007
Llano,Texas,21243,935,254,29145504,10079,.796,2465,.195,.009
Loving,Texas,64,673,254,29145504,60,.909,4,.061,.03
Lubbock,Texas,310639,900,254,29145504,78861,.653,40017,.331,.016
Lynn,Texas,5596,892,254,29145504,1853,.8080000000000001,428,.187,.0049999999999999
Madison,Texas,13455,472,254,29145504,4169,.787,1088,.205,.008
Marion,Texas,9725,381,254,29145504,3470,.713,1339,.275,.012
Martin,Texas,5237,915,254,29145504,1857,.86,288,.133,.007
Mason,Texas,3953,932,254,29145504,1991,.806,457,.185,.009
Matagorda,Texas,36255,1114,254,29145504,9845,.717,3733,.272,.011
Maverick,Texas,57887,1280,254,29145504,6881,.448,8332,.543,.009
McCulloch,Texas,7630,1069,254,29145504,2904,.845,490,.143,.012
McLennan,Texas,260579,1042,254,29145504,59543,.609,36688,.375,.016
McMullen,Texas,600,1113,254,29145504,460,.891,53,.103,.006
Medina,Texas,50748,1328,254,29145504,15642,.6909999999999999,6773,.299,.0100000000000001
Menard,Texas,1962,902,254,29145504,823,.801,197,.192,.007
Midland,Texas,169983,900,254,29145504,45624,.775,12329,.209,.016
Milam,Texas,24754,1017,254,29145504,7984,.755,2496,.236,.009
Mills,Texas,4456,748,254,29145504,2217,.885,271,.108,.007
Mitchell,Texas,8990,910,254,29145504,2170,.841,397,.154,.005
Montague,Texas,19965,931,254,29145504,8615,.878,1097,.112,.01
Montgomery,Texas,620443,1044,254,29145504,193382,.712,74377,.274,.014
Moore,Texas,21358,900,254,29145504,4359,.791,1062,.193,.016
Morris,Texas,11973,254,254,29145504,3872,.6929999999999999,1669,.299,.0080000000000001
Motley,Texas,1063,989,254,29145504,604,.926,46,.071,.003
Nacogdoches,Texas,64653,947,254,29145504,17378,.649,9000,.336,.015
Navarro,Texas,52624,1071,254,29145504,13800,.722,5101,.267,.011
Newton,Texas,12217,933,254,29145504,4882,.801,1173,.192,.007
Nolan,Texas,14738,912,254,29145504,4131,.771,1162,.217,.012
Nueces,Texas,353178,836,254,29145504,64617,.508,60925,.479,.013
Ochiltree,Texas,10015,918,254,29145504,2812,.892,302,.096,.012
Oldham,Texas,1758,1501,254,29145504,917,.909,81,.08,.011
Orange,Texas,84808,356,254,29145504,29186,.8110000000000001,6357,.177,.012
Palo Pinto,Texas,28409,953,254,29145504,10179,.8149999999999999,2178,.174,.0110000000000001
Panola,Texas,22491,801,254,29145504,9326,.8139999999999999,2057,.18,.0060000000000001
Parker,Texas,148222,904,254,29145504,62045,.8149999999999999,13017,.171,.014
Parmer,Texas,9869,882,254,29145504,2135,.806,488,.184,.01
Pecos,Texas,15193,4764,254,29145504,3215,.6889999999999999,1382,.296,.0150000000000001
Polk,Texas,50123,1057,254,29145504,18573,.768,5387,.223,.009
Potter,Texas,118525,909,254,29145504,22820,.6850000000000001,9921,.298,.017
Presidio,Texas,6131,3856,254,29145504,721,.325,1463,.66,.015
Rains,Texas,12164,259,254,29145504,5155,.852,842,.139,.009
Randall,Texas,140753,914,254,29145504,50796,.786,12802,.198,.016
Reagan,Texas,3385,1175,254,29145504,942,.838,172,.153,.009
Real,Texas,2758,700,254,29145504,1643,.829,320,.161,.01
Red River,Texas,11587,1050,254,29145504,4517,.778,1246,.215,.007
Reeves,Texas,14748,2636,254,29145504,2254,.611,1395,.378,.011
Refugio,Texas,6741,770,254,29145504,2210,.657,1108,.329,.014
Roberts,Texas,827,924,254,29145504,529,.962,17,.031,.007
Robertson,Texas,16757,855,254,29145504,5646,.697,2374,.293,.0100000000000001
Rockwall,Texas,107819,149,254,29145504,36726,.6820000000000001,16412,.305,.013
Runnels,Texas,9900,1054,254,29145504,3807,.863,552,.125,.012
Rusk,Texas,52214,924,254,29145504,16534,.774,4629,.217,.009
Sabine,Texas,9894,490,254,29145504,4784,.872,669,.122,.006
San Augustine,Texas,7918,528,254,29145504,3007,.751,980,.245,.004
San Jacinto,Texas,27402,571,254,29145504,10161,.804,2337,.185,.011
San Patricio,Texas,68755,692,254,29145504,16516,.638,8988,.347,.015
San Saba,Texas,5730,1134,254,29145504,2308,.887,287,.11,.003
Schleicher,Texas,2451,1311,254,29145504,940,.8110000000000001,211,.182,.007
Scurry,Texas,16932,903,254,29145504,4983,.849,818,.139,.012
Shackelford,Texas,3105,914,254,29145504,1484,.912,130,.08,.008
Shelby,Texas,24022,794,254,29145504,7975,.791,2068,.205,.004
Sherman,Texas,2782,923,254,29145504,886,.894,91,.092,.014
Smith,Texas,233479,928,254,29145504,69080,.6899999999999999,29615,.296,.0140000000000001
Somervell,Texas,9205,187,254,29145504,4105,.831,768,.155,.014
Starr,Texas,65920,1223,254,29145504,8247,.471,9123,.521,.008
Stephens,Texas,9101,895,254,29145504,3385,.891,397,.104,.005
Sterling,Texas,1372,923,254,29145504,584,.914,51,.08,.006
Stonewall,Texas,1245,919,254,29145504,615,.836,116,.158,.006
Sutton,Texas,3372,1454,254,29145504,1222,.785,322,.207,.008
Swisher,Texas,6971,900,254,29145504,1845,.783,478,.203,.014
Tarrant,Texas,2110640,864,254,29145504,409741,.491,411567,.493,.016
Taylor,Texas,143208,916,254,29145504,39547,.718,14588,.265,.017
Terrell,Texas,760,2358,254,29145504,334,.729,119,.26,.011
Terry,Texas,11831,890,254,29145504,2812,.779,757,.21,.011
Throckmorton,Texas,1440,912,254,29145504,806,.902,82,.092,.006
Titus,Texas,31247,411,254,29145504,7570,.718,2856,.271,.011
Tom Green,Texas,120003,1522,254,29145504,32313,.715,12239,.271,.014
Travis,Texas,1290188,989,254,29145504,161337,.265,435860,.717,.018
Trinity,Texas,13602,693,254,29145504,5579,.804,1323,.191,.0049999999999999
Tyler,Texas,19798,923,254,29145504,8194,.848,1403,.145,.007
Upshur,Texas,40892,588,254,29145504,15809,.837,2877,.152,.011
Upton,Texas,3308,1242,254,29145504,1178,.861,170,.124,.015
Uvalde,Texas,24564,1557,254,29145504,6174,.597,4073,.394,.009
Val Verde,Texas,47586,3171,254,29145504,8284,.542,6771,.443,.015
Van Zandt,Texas,59541,849,254,29145504,22270,.857,3516,.135,.008
Victoria,Texas,91319,883,254,29145504,23358,.6830000000000001,10380,.304,.013
Walker,Texas,76400,788,254,29145504,15375,.651,7884,.334,.015
Waller,Texas,56794,514,254,29145504,14260,.627,8191,.36,.013
Ward,Texas,11644,836,254,29145504,3241,.798,764,.188,.014
Washington,Texas,35805,609,254,29145504,12959,.744,4261,.245,.011
Webb,Texas,267114,3357,254,29145504,25898,.379,41820,.611,.01
Wharton,Texas,41570,1090,254,29145504,11926,.712,4694,.28,.008
Wheeler,Texas,4990,914,254,29145504,2159,.924,168,.072,.004
Wichita,Texas,129350,628,254,29145504,32069,.697,13161,.286,.0170000000000001
Wilbarger,Texas,12887,971,254,29145504,3524,.779,956,.211,.01
Willacy,Texas,20164,597,254,29145504,2441,.44,3108,.5600000000000001,0
Williamson,Texas,609017,1124,254,29145504,139729,.483,143795,.497,.02
Wilson,Texas,49753,807,254,29145504,18463,.738,6350,.254,.008
Winkler,Texas,7791,841,254,29145504,1753,.825,358,.168,.007
Wise,Texas,68632,905,254,29145504,27032,.835,4973,.154,.011
Wood,Texas,44843,650,254,29145504,19049,.836,3509,.154,.01
Yoakum,Texas,7694,800,254,29145504,2174,.826,420,.16,.014
Young,Texas,17867,922,254,29145504,7110,.863,1034,.126,.011
Zapata,Texas,13889,997,254,29145504,2033,.525,1826,.471,.004
Zavala,Texas,9670,1299,254,29145504,1490,.34,2864,.654,.0059999999999999
Beaver,Utah,7072,2592,29,3271616,2695,.869,357,.115,.016
Box Elder,Utah,57666,6729,29,3271616,21548,.797,4473,.166,.0369999999999999
Cache,Utah,133154,1173,29,3271616,38032,.661,16650,.289,.05
Carbon,Utah,20412,1485,29,3271616,6693,.714,2392,.255,.031
Daggett,Utah,935,721,29,3271616,496,.801,111,.179,.02
Davis,Utah,362679,634,29,3271616,104135,.613,57411,.338,.049
Duchesne,Utah,19596,3256,29,3271616,7513,.881,843,.099,.02
Emery,Utah,9825,4472,29,3271616,4207,.865,572,.118,.017
Garfield,Utah,5083,5208,29,3271616,2158,.79,514,.188,.022
Grand,Utah,9669,3684,29,3271616,2248,.434,2806,.541,.025
Iron,Utah,57289,3301,29,3271616,18989,.763,4892,.197,.04
Juab,Utah,11786,3406,29,3271616,5087,.867,645,.11,.023
Kane,Utah,7667,4109,29,3271616,2998,.717,1083,.259,.024
Millard,Utah,12975,6828,29,3271616,5404,.877,624,.101,.022
Morgan,Utah,12295,611,29,3271616,5181,.796,1086,.167,.0369999999999999
Piute,Utah,1438,766,29,3271616,773,.887,86,.099,.014
Rich,Utah,2510,1086,29,3271616,1157,.849,180,.132,.019
Salt Lake,Utah,1185238,807,29,3271616,230174,.425,289906,.536,.0389999999999999
San Juan,Utah,14518,7933,29,3271616,3535,.514,3113,.453,.033
Sanpete,Utah,28437,1603,29,3271616,10459,.828,1794,.142,.0300000000000001
Sevier,Utah,21522,1918,29,3271616,9052,.874,1084,.105,.021
Summit,Utah,42357,1882,29,3271616,10252,.393,15244,.584,.023
Tooele,Utah,72698,7286,29,3271616,21014,.667,8943,.284,.049
Uintah,Utah,35620,4501,29,3271616,13261,.867,1663,.109,.024
Utah,Utah,659399,2144,29,3271616,192812,.678,76033,.267,.0549999999999999
Wasatch,Utah,34788,1206,29,3271616,10795,.614,6187,.352,.034
Washington,Utah,180279,2430,29,3271616,67294,.744,20530,.227,.029
Wayne,Utah,2486,2466,29,3271616,1229,.758,365,.225,.017
Weber,Utah,262223,659,29,3271616,65949,.592,40695,.365,.043
Addison,Vermont,37363,2426,14,643077,14967,.6840000000000001,6292,.288,.028
Bennington,Vermont,37347,2461,14,643077,12705,.623,7114,.349,.028
Caledonia,Vermont,30233,576,14,643077,9011,.5600000000000001,6551,.407,.033
Chittenden,Vermont,168323,770,14,643077,74961,.762,21017,.214,.024
Essex,Vermont,5920,676,14,643077,1405,.43,1773,.542,.028
Franklin,Vermont,49946,651,14,643077,13611,.53,11274,.439,.031
Grand Isle,Vermont,7293,539,14,643077,2905,.603,1810,.376,.021
