county,state,pop_county,area,num_county,pop_state
Stark,Illinois,5400,288,102,12812508
Stephenson,Illinois,44630,564,102,12812508
Tazewell,Illinois,131343,646,102,12812508
Union,Illinois,17244,413,102,12812508
Vermilion,Illinois,74188,898,102,12812508
Wabash,Illinois,11361,223,102,12812508
Warren,Illinois,16835,542,102,12812508
Washington,Illinois,13761,562,102,12812508
Wayne,Illinois,16179,713,102,12812508
White,Illinois,13877,494,102,12812508
Whiteside,Illinois,55691,684,102,12812508
Will,Illinois,696355,835,102,12812508
Williamson,Illinois,67153,420,102,12812508
Winnebago,Illinois,285350,513,102,12812508
Woodford,Illinois,38467,527,102,12812508
Adams,Indiana,35809,339,92,6785528
Allen,Indiana,385410,657,92,6785528
Bartholomew,Indiana,82208,407,92,6785528
Benton,Indiana,8719,406,92,6785528
Blackford,Indiana,12112,165,92,6785528
Boone,Indiana,70812,423,92,6785528
Brown,Indiana,15475,312,92,6785528
Carroll,Indiana,20306,372,92,6785528
Cass,Indiana,37870,412,92,6785528
Clark,Indiana,121093,373,92,6785528
Clay,Indiana,26466,358,92,6785528
Clinton,Indiana,33190,405,92,6785528
Crawford,Indiana,10526,306,92,6785528
Daviess,Indiana,33381,429,92,6785528
Dearborn,Indiana,50679,305,92,6785528
Decatur,Indiana,26472,373,92,6785528
DeKalb,Indiana,43265,363,92,6785528
Delaware,Indiana,111903,392,92,6785528
Dubois,Indiana,43637,427,92,6785528
Elkhart,Indiana,207047,463,92,6785528
Fayette,Indiana,23398,215,92,6785528
Floyd,Indiana,80484,148,92,6785528
Fountain,Indiana,16479,396,92,6785528
Franklin,Indiana,22785,384,92,6785528
Fulton,Indiana,20480,368,92,6785528
Gibson,Indiana,33011,487,92,6785528
Grant,Indiana,66674,414,92,6785528
Greene,Indiana,30803,543,92,6785528
Hamilton,Indiana,347467,394,92,6785528
Hancock,Indiana,79840,306,92,6785528
Harrison,Indiana,39654,485,92,6785528
Hendricks,Indiana,174788,407,92,6785528
Henry,Indiana,48914,392,92,6785528
Howard,Indiana,83658,293,92,6785528
Huntington,Indiana,36662,383,92,6785528
Jackson,Indiana,46428,509,92,6785528
Jasper,Indiana,32918,560,92,6785528
Jay,Indiana,20478,384,92,6785528
Jefferson,Indiana,33147,361,92,6785528
Jennings,Indiana,27613,377,92,6785528
Johnson,Indiana,161765,320,92,6785528
Knox,Indiana,36282,516,92,6785528
Kosciusko,Indiana,80240,531,92,6785528
LaGrange,Indiana,40446,380,92,6785528
Lake,Indiana,498700,499,92,6785528
LaPorte,Indiana,112417,598,92,6785528
Lawrence,Indiana,45011,449,92,6785528
Madison,Indiana,130129,452,92,6785528
Marion,Indiana,977203,396,92,6785528
Marshall,Indiana,46095,444,92,6785528
Martin,Indiana,9812,336,92,6785528
Miami,Indiana,35962,374,92,6785528
Monroe,Indiana,139718,395,92,6785528
Montgomery,Indiana,37936,505,92,6785528
Morgan,Indiana,71780,404,92,6785528
Newton,Indiana,13830,402,92,6785528
Noble,Indiana,47457,411,92,6785528
Ohio,Indiana,5940,86,92,6785528
Orange,Indiana,19867,398,92,6785528
Owen,Indiana,21321,385,92,6785528
Parke,Indiana,16156,445,92,6785528
Perry,Indiana,19170,382,92,6785528
Pike,Indiana,12250,334,92,6785528
Porter,Indiana,173215,418,92,6785528
Posey,Indiana,25222,410,92,6785528
Pulaski,Indiana,12514,434,92,6785528
Putnam,Indiana,36726,481,92,6785528
Randolph,Indiana,24502,452,92,6785528
Ripley,Indiana,28995,446,92,6785528
Rush,Indiana,16752,408,92,6785528
St. Joseph,Indiana,272912,458,92,6785528
Scott,Indiana,24384,190,92,6785528
Shelby,Indiana,45055,411,92,6785528
Spencer,Indiana,19810,397,92,6785528
Starke,Indiana,23371,309,92,6785528
Steuben,Indiana,34435,309,92,6785528
Sullivan,Indiana,20817,447,92,6785528
Switzerland,Indiana,9737,221,92,6785528
Tippecanoe,Indiana,186251,500,92,6785528
Tipton,Indiana,15359,261,92,6785528
Union,Indiana,7087,161,92,6785528
Vanderburgh,Indiana,180136,233,92,6785528
Vermillion,Indiana,15439,257,92,6785528
Vigo,Indiana,106153,403,92,6785528
Wabash,Indiana,30976,412,92,6785528
Warren,Indiana,8440,365,92,6785528
Warrick,Indiana,63898,385,92,6785528
Washington,Indiana,28182,514,92,6785528
Wayne,Indiana,66553,402,92,6785528
Wells,Indiana,28180,368,92,6785528
White,Indiana,24688,505,92,6785528
Whitley,Indiana,34191,336,92,6785528
Adair,Iowa,7496,569,99,3190369
Adams,Iowa,3704,424,99,3190369
Allamakee,Iowa,14061,640,99,3190369
Appanoose,Iowa,12317,496,99,3190369
Audubon,Iowa,5674,443,99,3190369
Benton,Iowa,25575,716,99,3190369
Black Hawk,Iowa,131144,567,99,3190369
Boone,Iowa,26715,572,99,3190369
Bremer,Iowa,24988,428,99,3190369
Buchanan,Iowa,20565,571,99,3190369
Buena Vista,Iowa,20823,575,99,3190369
Butler,Iowa,14334,580,99,3190369
Calhoun,Iowa,9927,570,99,3190369
Carroll,Iowa,20760,569,99,3190369
Cass,Iowa,13127,564,99,3190369
Cedar,Iowa,18505,580,99,3190369
Cerro Gordo,Iowa,43127,568,99,3190369
Cherokee,Iowa,11658,577,99,3190369
Chickasaw,Iowa,12012,505,99,3190369
Clarke,Iowa,9748,431,99,3190369
Clay,Iowa,16384,569,99,3190369
Clayton,Iowa,17043,779,99,3190369
Clinton,Iowa,46460,695,99,3190369
Crawford,Iowa,16525,714,99,3190369
Dallas,Iowa,99678,586,99,3190369
Davis,Iowa,9110,503,99,3190369
Decatur,Iowa,7645,532,99,3190369
Delaware,Iowa,17488,578,99,3190369
Des Moines,Iowa,38910,416,99,3190369
Dickinson,Iowa,17703,381,99,3190369
Dubuque,Iowa,99266,608,99,3190369
Emmet,Iowa,9388,396,99,3190369
Fayette,Iowa,19509,731,99,3190369
Floyd,Iowa,15627,501,99,3190369
Franklin,Iowa,10019,582,99,3190369
Fremont,Iowa,6605,511,99,3190369
Greene,Iowa,8771,568,99,3190369
Grundy,Iowa,12329,503,99,3190369
Guthrie,Iowa,10623,591,99,3190369
Hamilton,Iowa,15039,577,99,3190369
Hancock,Iowa,10795,571,99,3190369
Hardin,Iowa,16878,569,99,3190369
Harrison,Iowa,14582,697,99,3190369
Henry,Iowa,20482,434,99,3190369
Howard,Iowa,9469,473,99,3190369
Humboldt,Iowa,9597,434,99,3190369
Ida,Iowa,7005,432,99,3190369
Iowa,Iowa,16662,586,99,3190369
Jackson,Iowa,19485,636,99,3190369
Jasper,Iowa,37813,730,99,3190369
Jefferson,Iowa,15663,435,99,3190369
Johnson,Iowa,152854,614,99,3190369
Jones,Iowa,20646,575,99,3190369
Keokuk,Iowa,10033,579,99,3190369
Kossuth,Iowa,14828,973,99,3190369
Lee,Iowa,33555,517,99,3190369
Linn,Iowa,230299,718,99,3190369
Louisa,Iowa,10837,402,99,3190369
Lucas,Iowa,8634,431,99,3190369
Lyon,Iowa,11934,588,99,3190369
Madison,Iowa,16548,561,99,3190369
Mahaska,Iowa,22190,571,99,3190369
Marion,Iowa,33414,554,99,3190369
Marshall,Iowa,40105,572,99,3190369
Mills,Iowa,14484,437,99,3190369
Mitchell,Iowa,10565,469,99,3190369
Monona,Iowa,8751,693,99,3190369
Monroe,Iowa,7577,433,99,3190369
Montgomery,Iowa,10330,424,99,3190369
Muscatine,Iowa,43235,439,99,3190369
O'Brien,Iowa,14182,573,99,3190369
Osceola,Iowa,6192,399,99,3190369
Page,Iowa,15211,535,99,3190369
Palo Alto,Iowa,8996,564,99,3190369
Plymouth,Iowa,25698,864,99,3190369
Pocahontas,Iowa,7078,578,99,3190369
Polk,Iowa,492401,570,99,3190369
Pottawattamie,Iowa,93667,954,99,3190369
Poweshiek,Iowa,18662,585,99,3190369
Ringgold,Iowa,4663,538,99,3190369
Sac,Iowa,9814,576,99,3190369
Scott,Iowa,174669,458,99,3190369
Shelby,Iowa,11746,591,99,3190369
Sioux,Iowa,35872,768,99,3190369
Story,Iowa,98537,573,99,3190369
Tama,Iowa,17135,721,99,3190369
Taylor,Iowa,5896,534,99,3190369
Union,Iowa,12138,424,99,3190369
Van Buren,Iowa,7203,485,99,3190369
Wapello,Iowa,35437,432,99,3190369
Warren,Iowa,52403,572,99,3190369
Washington,Iowa,22565,569,99,3190369
Wayne,Iowa,6497,526,99,3190369
Webster,Iowa,36999,715,99,3190369
Winnebago,Iowa,10679,400,99,3190369
Winneshiek,Iowa,20070,690,99,3190369
Woodbury,Iowa,105941,873,99,3190369
Worth,Iowa,7443,400,99,3190369
Wright,Iowa,12943,581,99,3190369
Allen,Kansas,12526,503,105,2937880
Anderson,Kansas,7836,583,105,2937880
Atchison,Kansas,16348,432,105,2937880
Barber,Kansas,4228,1134,105,2937880
Barton,Kansas,25493,894,105,2937880
Bourbon,Kansas,14360,637,105,2937880
Brown,Kansas,9508,571,105,2937880
Butler,Kansas,67380,1428,105,2937880
Chase,Kansas,2572,776,105,2937880
Chautauqua,Kansas,3379,642,105,2937880
Cherokee,Kansas,19362,587,105,2937880
Cheyenne,Kansas,2616,1020,105,2937880
Clark,Kansas,1991,975,105,2937880
Clay,Kansas,8117,644,105,2937880
Cloud,Kansas,9032,716,105,2937880
Coffey,Kansas,8360,630,105,2937880
Comanche,Kansas,1689,788,105,2937880
Cowley,Kansas,34549,1126,105,2937880
Crawford,Kansas,38972,593,105,2937880
Decatur,Kansas,2764,894,105,2937880
Dickinson,Kansas,18402,848,105,2937880
Doniphan,Kansas,7510,392,105,2937880
Douglas,Kansas,118785,457,105,2937880
Edwards,Kansas,2907,622,105,2937880
Elk,Kansas,2483,648,105,2937880
Ellis,Kansas,28934,900,105,2937880
Ellsworth,Kansas,6376,716,105,2937880
Finney,Kansas,38470,1300,105,2937880
Ford,Kansas,34287,1099,105,2937880
Franklin,Kansas,25996,574,105,2937880
Geary,Kansas,36739,384,105,2937880
Gove,Kansas,2718,1072,105,2937880
Graham,Kansas,2415,898,105,2937880
Grant,Kansas,7352,575,105,2937880
Gray,Kansas,5653,869,105,2937880
Greeley,Kansas,1284,778,105,2937880
Greenwood,Kansas,6016,1140,105,2937880
Hamilton,Kansas,2518,996,105,2937880
Harper,Kansas,5485,802,105,2937880
Harvey,Kansas,34024,539,105,2937880
Haskell,Kansas,3780,577,105,2937880
Hodgeman,Kansas,1723,860,105,2937880
Jackson,Kansas,13232,657,105,2937880
Jefferson,Kansas,18368,536,105,2937880
Jewell,Kansas,2932,909,105,2937880
Johnson,Kansas,609863,477,105,2937880
Kearny,Kansas,3983,870,105,2937880
Kingman,Kansas,7470,864,105,2937880
Kiowa,Kansas,2460,722,105,2937880
Labette,Kansas,20184,649,105,2937880
Lane,Kansas,1574,717,105,2937880
Leavenworth,Kansas,81881,463,105,2937880
Lincoln,Kansas,2939,719,105,2937880
Linn,Kansas,9591,599,105,2937880
Logan,Kansas,2762,1073,105,2937880
Lyon,Kansas,32179,851,105,2937880
Marion,Kansas,11823,903,105,2937880
Marshall,Kansas,10038,900,105,2937880
McPherson,Kansas,30223,943,105,2937880
Meade,Kansas,4055,978,105,2937880
Miami,Kansas,34191,577,105,2937880
Mitchell,Kansas,5796,700,105,2937880
Montgomery,Kansas,31486,645,105,2937880
Morris,Kansas,5386,697,105,2937880
Morton,Kansas,2701,730,105,2937880
Nemaha,Kansas,10273,719,105,2937880
Neosho,Kansas,15904,572,105,2937880
Ness,Kansas,2687,1075,105,2937880
Norton,Kansas,5459,878,105,2937880
Osage,Kansas,15766,704,105,2937880
Osborne,Kansas,3500,893,105,2937880
Ottawa,Kansas,5735,721,105,2937880
Pawnee,Kansas,6253,754,105,2937880
Phillips,Kansas,4981,886,105,2937880
Pottawatomie,Kansas,25348,844,105,2937880
Pratt,Kansas,9157,735,105,2937880
Rawlins,Kansas,2561,1070,105,2937880
Reno,Kansas,61898,1254,105,2937880
Republic,Kansas,4674,716,105,2937880
Rice,Kansas,9427,727,105,2937880
Riley,Kansas,71959,610,105,2937880
Rooks,Kansas,4919,888,105,2937880
Rush,Kansas,2956,718,105,2937880
Russell,Kansas,6691,885,105,2937880
Saline,Kansas,54303,720,105,2937880
Scott,Kansas,5151,718,105,2937880
Sedgwick,Kansas,523824,1000,105,2937880
Seward,Kansas,21964,640,105,2937880
Shawnee,Kansas,178909,550,105,2937880
Sheridan,Kansas,2447,896,105,2937880
Sherman,Kansas,5927,1056,105,2937880
Smith,Kansas,3570,896,105,2937880
Stafford,Kansas,4072,792,105,2937880
Stanton,Kansas,2084,680,105,2937880
Stevens,Kansas,5250,728,105,2937880
Sumner,Kansas,22382,1182,105,2937880
Thomas,Kansas,7930,1075,105,2937880
Trego,Kansas,2808,888,105,2937880
Wabaunsee,Kansas,6877,798,105,2937880
Wallace,Kansas,1512,914,105,2937880
Washington,Kansas,5530,898,105,2937880
Wichita,Kansas,2152,719,105,2937880
Wilson,Kansas,8624,574,105,2937880
Woodson,Kansas,3115,501,105,2937880
Wyandotte,Kansas,169245,151,105,2937880
Adair,Kentucky,18903,407,120,4505836
Allen,Kentucky,20588,3446,120,4505836
Anderson,Kentucky,23852,203,120,4505836
Ballard,Kentucky,7728,251,120,4505836
Barren,Kentucky,44485,491,120,4505836
Bath,Kentucky,12750,279,120,4505836
Bell,Kentucky,24097,361,120,4505836
Boone,Kentucky,135968,246,120,4505836
Bourbon,Kentucky,20252,291,120,4505836
Boyd,Kentucky,48261,160,120,4505836
Boyle,Kentucky,30614,182,120,4505836
Bracken,Kentucky,8400,203,120,4505836
Breathitt,Kentucky,13718,495,120,4505836
Breckinridge,Kentucky,20432,572,120,4505836
Bullitt,Kentucky,82217,299,120,4505836
Butler,Kentucky,12371,428,120,4505836
Caldwell,Kentucky,12649,347,120,4505836
Calloway,Kentucky,37103,386,120,4505836
Campbell,Kentucky,93076,152,120,4505836
Carlisle,Kentucky,4826,192,120,4505836
Carroll,Kentucky,10810,130,120,4505836
Carter,Kentucky,26627,411,120,4505836
Casey,Kentucky,15941,446,120,4505836
Christian,Kentucky,72748,721,120,4505836
Clark,Kentucky,36972,254,120,4505836
Clay,Kentucky,20345,471,120,4505836
Clinton,Kentucky,9253,198,120,4505836
Crittenden,Kentucky,8990,362,120,4505836
Cumberland,Kentucky,5888,306,120,4505836
Daviess,Kentucky,103312,462,120,4505836
Edmonson,Kentucky,12126,303,120,4505836
Elliott,Kentucky,7354,234,120,4505836
Estill,Kentucky,14163,254,120,4505836
Fayette,Kentucky,322570,284,120,4505836
Fleming,Kentucky,15082,351,120,4505836
Floyd,Kentucky,35942,394,120,4505836
Franklin,Kentucky,51541,210,120,4505836
Fulton,Kentucky,6515,209,120,4505836
Gallatin,Kentucky,8690,105,120,4505836
Garrard,Kentucky,16953,231,120,4505836
Grant,Kentucky,24941,260,120,4505836
Graves,Kentucky,36649,556,120,4505836
Grayson,Kentucky,26420,504,120,4505836
Green,Kentucky,11107,289,120,4505836
Greenup,Kentucky,35962,346,120,4505836
Hancock,Kentucky,9095,189,120,4505836
Hardin,Kentucky,110702,628,120,4505836
Harlan,Kentucky,26831,467,120,4505836
Harrison,Kentucky,18692,310,120,4505836
Hart,Kentucky,19288,416,120,4505836
Henderson,Kentucky,44793,440,120,4505836
Henry,Kentucky,15678,289,120,4505836
Hickman,Kentucky,4521,244,120,4505836
Hopkins,Kentucky,45423,551,120,4505836
Jackson,Kentucky,12955,346,120,4505836
Jefferson,Kentucky,782969,385,120,4505836
Jessamine,Kentucky,52991,173,120,4505836
Johnson,Kentucky,22680,262,120,4505836
Kenton,Kentucky,169064,163,120,4505836
Knott,Kentucky,14251,352,120,4505836
Knox,Kentucky,30193,388,120,4505836
LaRue,Kentucky,14867,263,120,4505836
Laurel,Kentucky,62613,436,120,4505836
Lawrence,Kentucky,16293,419,120,4505836
Lee,Kentucky,7395,210,120,4505836
Leslie,Kentucky,10513,404,120,4505836
Letcher,Kentucky,21548,339,120,4505836
Lewis,Kentucky,13080,484,120,4505836
Lincoln,Kentucky,24275,337,120,4505836
Livingston,Kentucky,8888,316,120,4505836
Logan,Kentucky,27432,556,120,4505836
Lyon,Kentucky,8680,216,120,4505836
Madison,Kentucky,92701,441,120,4505836
Magoffin,Kentucky,11637,310,120,4505836
Marion,Kentucky,19581,347,120,4505836
Marshall,Kentucky,31659,305,120,4505836
Martin,Kentucky,11287,231,120,4505836
Mason,Kentucky,17120,241,120,4505836
McCracken,Kentucky,67875,251,120,4505836
McCreary,Kentucky,16888,428,120,4505836
McLean,Kentucky,9152,254,120,4505836
Meade,Kentucky,30003,308,120,4505836
Menifee,Kentucky,6113,204,120,4505836
Mercer,Kentucky,22641,251,120,4505836
Metcalfe,Kentucky,10286,291,120,4505836
Monroe,Kentucky,11338,331,120,4505836
Montgomery,Kentucky,28114,199,120,4505836
Morgan,Kentucky,13726,381,120,4505836
Muhlenberg,Kentucky,30928,475,120,4505836
Nelson,Kentucky,46738,423,120,4505836
Nicholas,Kentucky,7537,197,120,4505836
Ohio,Kentucky,23772,594,120,4505836
Oldham,Kentucky,67607,189,120,4505836
Owen,Kentucky,11278,352,120,4505836
Owsley,Kentucky,4051,198,120,4505836
Pendleton,Kentucky,14644,280,120,4505836
Perry,Kentucky,28473,342,120,4505836
Pike,Kentucky,58669,788,120,4505836
Powell,Kentucky,13129,180,120,4505836
Pulaski,Kentucky,65034,662,120,4505836
Robertson,Kentucky,2193,100,120,4505836
Rockcastle,Kentucky,16037,318,120,4505836
Rowan,Kentucky,24662,281,120,4505836
Russell,Kentucky,17991,254,120,4505836
Scott,Kentucky,57155,285,120,4505836
Shelby,Kentucky,48065,384,120,4505836
Simpson,Kentucky,19594,236,120,4505836
Spencer,Kentucky,19490,186,120,4505836
Taylor,Kentucky,26023,270,120,4505836
Todd,Kentucky,12243,376,120,4505836
Trigg,Kentucky,14061,443,120,4505836
Trimble,Kentucky,8474,149,120,4505836
Union,Kentucky,13668,345,120,4505836
Warren,Kentucky,134554,545,120,4505836
Washington,Kentucky,12027,301,120,4505836
Wayne,Kentucky,19555,459,120,4505836
Webster,Kentucky,13017,335,120,4505836
Whitley,Kentucky,36712,440,120,4505836
Wolfe,Kentucky,6562,223,120,4505836
Woodford,Kentucky,26871,191,120,4505836
Acadia Parish,Louisiana,57576,658,64,4657757
Allen Parish,Louisiana,22750,766,64,4657757
Ascension Parish,Louisiana,126500,303,64,4657757
Assumption Parish,Louisiana,21039,364,64,4657757
Avoyelles Parish,Louisiana,39693,866,64,4657757
Beauregard Parish,Louisiana,36549,1166,64,4657757
Bienville Parish,Louisiana,12981,822,64,4657757
Bossier Parish,Louisiana,128746,867,64,4657757
Caddo Parish,Louisiana,237848,937,64,4657757
Calcasieu Parish,Louisiana,216785,1094,64,4657757
Caldwell Parish,Louisiana,9645,541,64,4657757
Cameron Parish,Louisiana,5617,1932,64,4657757
Catahoula Parish,Louisiana,8906,739,64,4657757
Claiborne Parish,Louisiana,14170,768,64,4657757
Concordia Parish,Louisiana,18687,749,64,4657757
De Soto Parish,Louisiana,26812,895,64,4657757
East Baton Rouge Parish,Louisiana,456781,471,64,4657757
East Carroll Parish,Louisiana,7459,442,64,4657757
East Feliciana Parish,Louisiana,19539,456,64,4657757
Evangeline Parish,Louisiana,32350,680,64,4657757
Franklin Parish,Louisiana,19774,636,64,4657757
Grant Parish,Louisiana,22169,664,64,4657757
Iberia Parish,Louisiana,69929,1031,64,4657757
Iberville Parish,Louisiana,30241,653,64,4657757
Jackson Parish,Louisiana,15031,580,64,4657757
Jefferson Parish,Louisiana,440781,642,64,4657757
Jefferson Davis Parish,Louisiana,32250,659,64,4657757
Lafayette Parish,Louisiana,241753,270,64,4657757
Lafourche Parish,Louisiana,97557,1472,64,4657757
LaSalle Parish,Louisiana,14791,663,64,4657757
Lincoln Parish,Louisiana,48396,472,64,4657757
Livingston Parish,Louisiana,142282,703,64,4657757
Madison Parish,Louisiana,10017,651,64,4657757
Morehouse Parish,Louisiana,25629,805,64,4657757
Natchitoches Parish,Louisiana,37515,1299,64,4657757
Orleans Parish,Louisiana,383997,350,64,4657757
Ouachita Parish,Louisiana,160368,633,64,4657757
Plaquemines Parish,Louisiana,23515,2429,64,4657757
Pointe Coupee Parish,Louisiana,20758,591,64,4657757
Rapides Parish,Louisiana,130023,1362,64,4657757
Red River Parish,Louisiana,7620,402,64,4657757
Richland Parish,Louisiana,20043,564,64,4657757
Sabine Parish,Louisiana,22155,1012,64,4657757
St. Bernard Parish,Louisiana,43764,1794,64,4657757
St. Charles Parish,Louisiana,52549,410,64,4657757
St. Helena Parish,Louisiana,10920,409,64,4657757
St. James Parish,Louisiana,20192,258,64,4657757
St. John the Baptist Parish,Louisiana,42477,348,64,4657757
St. Landry Parish,Louisiana,82540,939,64,4657757
St. Martin Parish,Louisiana,51767,817,64,4657757
St. Mary Parish,Louisiana,49406,612,64,4657757
St. Tammany Parish,Louisiana,264570,1124,64,4657757
Tangipahoa Parish,Louisiana,133157,823,64,4657757
Tensas Parish,Louisiana,4147,641,64,4657757
Terrebonne Parish,Louisiana,109580,2080,64,4657757
Union Parish,Louisiana,21107,905,64,4657757
Vermilion Parish,Louisiana,57359,1538,64,4657757
Vernon Parish,Louisiana,48750,1341,64,4657757
Washington Parish,Louisiana,45463,676,64,4657757
Webster Parish,Louisiana,36967,615,64,4657757
West Baton Rouge Parish,Louisiana,27199,203,64,4657757
West Carroll Parish,Louisiana,9751,360,64,4657757
West Feliciana Parish,Louisiana,15310,426,64,4657757
Winn Parish,Louisiana,13755,957,64,4657757
Androscoggin,Maine,111139,497,16,1362359
Aroostook,Maine,67105,6829,16,1362359
Cumberland,Maine,303069,1217,16,1362359
Franklin,Maine,29456,1744,16,1362359
Hancock,Maine,55478,2351,16,1362359
Kennebec,Maine,123642,951,16,1362359
Knox,Maine,40607,1142,16,1362359
Lincoln,Maine,35237,700,16,1362359
Oxford,Maine,57777,2175,16,1362359
Penobscot,Maine,152199,3556,16,1362359
Piscataquis,Maine,16800,4377,16,1362359
Sagadahoc,Maine,36699,370,16,1362359
Somerset,Maine,50477,4095,16,1362359
Waldo,Maine,39607,853,16,1362359
Washington,Maine,31095,3255,16,1362359
York,Maine,211972,1271,16,1362359
Allegany,Maryland,68106,430,24,6177224
Anne Arundel,Maryland,588261,588,24,6177224
Baltimore,Maryland,854535,682,24,6177224
Calvert,Maryland,92783,92,24,6177224
Caroline,Maryland,33293,345,24,6177224
Carroll,Maryland,172891,326,24,6177224
Cecil,Maryland,103725,452,24,6177224
Charles,Maryland,166617,418,24,6177224
Dorchester,Maryland,32531,643,24,6177224
Frederick,Maryland,271717,540,24,6177224
Garrett,Maryland,28806,667,24,6177224
Harford,Maryland,260924,656,24,6177224
Howard,Maryland,332317,527,24,6177224
Kent,Maryland,19198,254,24,6177224
Montgomery,Maryland,1062061,414,24,6177224
Prince George's,Maryland,967201,507,24,6177224
Queen Anne's,Maryland,49874,498,24,6177224
St. Mary's,Maryland,113777,510,24,6177224
Somerset,Maryland,24620,611,24,6177224
Talbot,Maryland,37526,611,24,6177224
Washington,Maryland,154705,477,24,6177224
Wicomico,Maryland,103588,468,24,6177224
Worcester,Maryland,52460,400,24,6177224
Baltimore City,Maryland,585708,695,24,6177224
Barnstable,Massachusetts,228996,396,14,7029917
Berkshire,Massachusetts,129026,931,14,7029917
Bristol,Massachusetts,579200,556,14,7029917
Dukes,Massachusetts,20600,104,14,7029917
Essex,Massachusetts,809829,498,14,7029917
Franklin,Massachusetts,71029,702,14,7029917
Hampden,Massachusetts,465825,618,14,7029917
Hampshire,Massachusetts,162308,529,14,7029917
Middlesex,Massachusetts,1632002,824,14,7029917
"Nantucket, Town and County of",Massachusetts,14255,48,14,7029917
Norfolk,Massachusetts,725981,400,14,7029917
Plymouth,Massachusetts,530819,661,14,7029917
Suffolk,Massachusetts,797936,58,14,7029917
Worcester,Massachusetts,862111,1513,14,7029917
Alcona,Michigan,10167,1791,83,10077331
Alger,Michigan,8842,5049,83,10077331
Allegan,Michigan,120502,1833,83,10077331
Alpena,Michigan,28907,1695,83,10077331
Antrim,Michigan,23431,602,83,10077331
Arenac,Michigan,15002,681,83,10077331
Baraga,Michigan,8158,1069,83,10077331
Barry,Michigan,62423,577,83,10077331
Bay,Michigan,103856,631,83,10077331
Benzie,Michigan,17970,860,83,10077331
Berrien,Michigan,154316,1581,83,10077331
Branch,Michigan,44862,519,83,10077331
Calhoun,Michigan,134310,718,83,10077331
Cass,Michigan,51589,508,83,10077331
Charlevoix,Michigan,26054,1391,83,10077331
Cheboygan,Michigan,25579,885,83,10077331
Chippewa,Michigan,36785,2698,83,10077331
Clare,Michigan,30856,885,83,10077331
Clinton,Michigan,79128,575,83,10077331
Crawford,Michigan,12988,563,83,10077331
Delta,Michigan,36903,1992,83,10077331
Dickinson,Michigan,25947,777,83,10077331
Eaton,Michigan,109175,579,83,10077331
Emmet,Michigan,34112,882,83,10077331
Genesee,Michigan,406211,649,83,10077331
Gladwin,Michigan,25386,516,83,10077331
Gogebic,Michigan,14380,1476,83,10077331
Grand Traverse,Michigan,95238,601,83,10077331
Gratiot,Michigan,41761,572,83,10077331
Hillsdale,Michigan,45746,607,83,10077331
Houghton,Michigan,37361,1502,83,10077331
Huron,Michigan,31407,2136,83,10077331
Ingham,Michigan,284900,561,83,10077331
Ionia,Michigan,66804,580,83,10077331
Iosco,Michigan,25237,1891,83,10077331
Iron,Michigan,11631,1211,83,10077331
Isabella,Michigan,64394,578,83,10077331
Jackson,Michigan,160366,724,83,10077331
Kalamazoo,Michigan,261670,580,83,10077331
Kalkaska,Michigan,17939,571,83,10077331
Kent,Michigan,657974,872,83,10077331
Keweenaw,Michigan,2046,5966,83,10077331
Lake,Michigan,12096,575,83,10077331
Lapeer,Michigan,88619,663,83,10077331
Leelanau,Michigan,22301,2532,83,10077331
Lenawee,Michigan,99423,761,83,10077331
Livingston,Michigan,193866,585,83,10077331
Luce,Michigan,5339,1912,83,10077331
Mackinac,Michigan,10834,2101,83,10077331
Macomb,Michigan,881217,570,83,10077331
Manistee,Michigan,25032,1281,83,10077331
Marquette,Michigan,66017,3425,83,10077331
Mason,Michigan,29052,1242,83,10077331
Mecosta,Michigan,39714,571,83,10077331
Menominee,Michigan,23502,1338,83,10077331
Midland,Michigan,83494,528,83,10077331
Missaukee,Michigan,15052,574,83,10077331
Monroe,Michigan,154809,680,83,10077331
Montcalm,Michigan,66614,721,83,10077331
Montmorency,Michigan,9153,562,83,10077331
Muskegon,Michigan,175824,1459,83,10077331
Newaygo,Michigan,49978,861,83,10077331
Oakland,Michigan,1274395,908,83,10077331
Oceana,Michigan,26659,1307,83,10077331
Ogemaw,Michigan,20770,575,83,10077331
Ontonagon,Michigan,5816,3741,83,10077331
Osceola,Michigan,22891,573,83,10077331
Oscoda,Michigan,8219,572,83,10077331
Otsego,Michigan,25091,526,83,10077331
Ottawa,Michigan,296200,1632,83,10077331
Presque Isle,Michigan,12982,2573,83,10077331
Roscommon,Michigan,23459,580,83,10077331
Saginaw,Michigan,190124,816,83,10077331
St. Clair,Michigan,160383,837,83,10077331
St. Joseph,Michigan,60939,521,83,10077331
Sanilac,Michigan,40611,1590,83,10077331
Schoolcraft,Michigan,8047,1884,83,10077331
Shiawassee,Michigan,68094,541,83,10077331
Tuscola,Michigan,53323,914,83,10077331
Van Buren,Michigan,75587,1090,83,10077331
Washtenaw,Michigan,372258,723,83,10077331
Wayne,Michigan,1793561,672,83,10077331
Wexford,Michigan,33673,576,83,10077331
Aitkin,Minnesota,15697,1819.3,87,5706494
Anoka,Minnesota,363887,423.60999,87,5706494
Becker,Minnesota,35183,1310.42,87,5706494
Beltrami,Minnesota,46228,2505.27,87,5706494
Benton,Minnesota,41379,408.28,87,5706494
